option_id,service_id,parent_option_id,option_type,option_name,option_label,option_value,price_modifier,min_value,max_value,default_value,is_required,display_order,is_active,created_at,updated_at
467,28,466,checkbox,choose_extras_10001,Selfplay (Sherpa),10001,2.00,,,,0,18,1,2025-08-24 18:22:21,2025-08-24 18:22:21
468,28,466,checkbox,choose_extras_10000,Day One Team,10000,1.60,,,,0,19,1,2025-08-24 18:22:21,2025-08-24 18:22:21
469,28,466,checkbox,choose_extras_11,Add Conditional Finality Guaranteed,11,37.00,,,,0,20,1,2025-08-24 18:22:21,2025-08-24 18:22:21
470,28,453,checkbox,choose_extras,Choose Extras,,0.00,,,,0,21,1,2025-08-24 18:22:24,2025-08-24 18:22:24
471,28,470,checkbox,choose_extras_10001,Selfplay (Sherpa),10001,23.00,,,,0,22,1,2025-08-24 18:22:24,2025-08-24 18:22:24
472,28,470,checkbox,choose_extras_10000,Day One Team,10000,18.40,,,,0,23,1,2025-08-24 18:22:24,2025-08-24 18:22:24
473,28,470,checkbox,choose_extras_11,Add Conditional Finality Guaranteed,11,37.00,,,,0,24,1,2025-08-24 18:22:24,2025-08-24 18:22:24
474,29,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:22:40,2025-08-24 18:22:40
475,29,474,radio,difficulty_full_clear,Full Clear,1,12.00,,,,0,2,1,2025-08-24 18:22:40,2025-08-24 18:22:40
476,29,474,radio,difficulty_only_last_boss,Only Last Boss,3,6.00,,,3,0,3,1,2025-08-24 18:22:40,2025-08-24 18:22:40
477,29,,checkbox,additional_options,Additional Options,,0.00,,,,0,4,1,2025-08-24 18:22:41,2025-08-24 18:22:41
478,29,477,checkbox,additional_options_5,Add the Illuminated Torment Challenge,5,5.00,,,,0,5,1,2025-08-24 18:22:41,2025-08-24 18:22:41
479,29,477,checkbox,additional_options_4,Add the Crossfire Challenge,4,5.00,,,,0,6,1,2025-08-24 18:22:41,2025-08-24 18:22:41
480,29,477,checkbox,additional_options_6,Add the Cosmic Equilibrium Challenge,6,5.00,,,,0,7,1,2025-08-24 18:22:41,2025-08-24 18:22:41
481,29,477,checkbox,additional_options_0,Add the All Hands Challenge,0,5.00,,,,0,8,1,2025-08-24 18:22:41,2025-08-24 18:22:41
482,29,477,checkbox,additional_options_2,Add Secret Chests + Weekly Puzzle Chest,2,6.00,,,,0,9,1,2025-08-24 18:22:41,2025-08-24 18:22:41
483,29,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,10,1,2025-08-24 18:22:41,2025-08-24 18:22:41
484,29,483,checkbox,choose_extras_2,Selfplay (Sherpa),2,6.50,,,,0,11,1,2025-08-24 18:22:41,2025-08-24 18:22:41
485,29,483,checkbox,choose_extras_1,Add Conditional Finality Guaranteed,1,37.00,,,,0,12,1,2025-08-24 18:22:41,2025-08-24 18:22:41
486,29,476,checkbox,choose_extras,Choose Extras,,0.00,,,,0,13,1,2025-08-24 18:22:48,2025-08-24 18:22:48
487,29,486,checkbox,choose_extras_2,Selfplay (Sherpa),2,3.50,,,,0,14,1,2025-08-24 18:22:48,2025-08-24 18:22:48
488,29,486,checkbox,choose_extras_1,Add Conditional Finality Guaranteed,1,37.00,,,,0,15,1,2025-08-24 18:22:48,2025-08-24 18:22:48
489,30,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,1,1,2025-08-24 18:23:06,2025-08-24 18:23:06
490,30,489,checkbox,choose_extras_10001,Selfplay,10001,30.00,,,,0,2,1,2025-08-24 18:23:06,2025-08-24 18:23:06
491,30,489,checkbox,choose_extras_10000,Contest Team,10000,24.00,,,,0,3,1,2025-08-24 18:23:06,2025-08-24 18:23:06
492,31,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,1,1,2025-08-24 18:23:16,2025-08-24 18:23:16
493,31,492,checkbox,choose_extras_5,Selfplay (Sherpa),5,67.50,,,,0,2,1,2025-08-24 18:23:16,2025-08-24 18:23:16
494,31,492,checkbox,choose_extras_10000,Contest Team,10000,54.00,,,,0,3,1,2025-08-24 18:23:16,2025-08-24 18:23:16
495,31,492,checkbox,choose_extras_1,Euphony Exotic Guaranteed,1,63.00,,,,0,4,1,2025-08-24 18:23:16,2025-08-24 18:23:16
496,32,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:23:29,2025-08-24 18:23:29
497,32,496,radio,difficulty_full_raid,Full Raid,1,4.00,,,,0,2,1,2025-08-24 18:23:29,2025-08-24 18:23:29
498,32,496,radio,difficulty_only_last_boss,Only Last Boss,2,2.00,,,,0,3,1,2025-08-24 18:23:29,2025-08-24 18:23:29
499,32,496,radio,difficulty_master_crota_s_end,Master Crota's End,3,11.00,,,,0,4,1,2025-08-24 18:23:29,2025-08-24 18:23:29
500,32,496,radio,difficulty_flawless_completion,Flawless Completion,4,36.00,,,4,0,5,1,2025-08-24 18:23:29,2025-08-24 18:23:29
501,32,,dropdown,buy_deepsight_roll,Buy Deepsight Roll,,0.00,,,,1,6,1,2025-08-24 18:23:29,2025-08-24 18:23:29
502,32,501,dropdown,buy_deepsight_roll_10,Not Needed,10,0.00,,,,0,7,1,2025-08-24 18:23:29,2025-08-24 18:23:29
503,32,501,dropdown,buy_deepsight_roll_4,Word of Crota,4,0.00,,,,0,8,1,2025-08-24 18:23:29,2025-08-24 18:23:29
504,32,501,dropdown,buy_deepsight_roll_5,Fang of Ir Yut,5,0.00,,,,0,9,1,2025-08-24 18:23:29,2025-08-24 18:23:29
505,32,501,dropdown,buy_deepsight_roll_6,Song of Ir Yut,6,0.00,,,,0,10,1,2025-08-24 18:23:29,2025-08-24 18:23:29
506,32,501,dropdown,buy_deepsight_roll_7,Swordbreaker,7,0.00,,,,0,11,1,2025-08-24 18:23:29,2025-08-24 18:23:29
507,32,501,dropdown,buy_deepsight_roll_8,Abyss Defiant,8,0.00,,,,0,12,1,2025-08-24 18:23:29,2025-08-24 18:23:29
508,32,501,dropdown,buy_deepsight_roll_9,Oversoul Edict,9,0.00,,,,0,13,1,2025-08-24 18:23:29,2025-08-24 18:23:29
509,32,,checkbox,complete_the_challenges,Complete the Challenges,,0.00,,,,0,14,1,2025-08-24 18:23:29,2025-08-24 18:23:29
510,32,509,checkbox,complete_the_challenges_11,Conservation of Energy,11,3.00,,,,0,15,1,2025-08-24 18:23:29,2025-08-24 18:23:29
511,32,509,checkbox,complete_the_challenges_12,Precarious Balance,12,3.00,,,,0,16,1,2025-08-24 18:23:29,2025-08-24 18:23:29
512,32,509,checkbox,complete_the_challenges_13,Equal Vessels,13,3.00,,,,0,17,1,2025-08-24 18:23:29,2025-08-24 18:23:29
513,32,509,checkbox,complete_the_challenges_14,All For One,14,3.00,,,,0,18,1,2025-08-24 18:23:29,2025-08-24 18:23:29
514,32,,checkbox,additional_options,Additional Options,,0.00,,,,0,19,1,2025-08-24 18:23:30,2025-08-24 18:23:30
515,32,514,checkbox,additional_options_0,Weekly Deepsight Chest,0,3.00,,,,0,20,1,2025-08-24 18:23:30,2025-08-24 18:23:30
516,32,514,checkbox,additional_options_2,Unlock Secret Chests,2,3.00,,,,0,21,1,2025-08-24 18:23:30,2025-08-24 18:23:30
517,32,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,22,1,2025-08-24 18:23:30,2025-08-24 18:23:30
518,32,517,checkbox,choose_extras_1,Selfplay (Sherpa),1,2.45,,,,0,23,1,2025-08-24 18:23:30,2025-08-24 18:23:30
519,32,517,checkbox,choose_extras_5,Necrochasm Exotic,5,43.00,,,,0,24,1,2025-08-24 18:23:30,2025-08-24 18:23:30
520,32,498,checkbox,choose_extras,Choose Extras,,0.00,,,,0,25,1,2025-08-24 18:23:40,2025-08-24 18:23:40
521,32,520,checkbox,choose_extras_1,Selfplay (Sherpa),1,1.45,,,,0,26,1,2025-08-24 18:23:40,2025-08-24 18:23:40
522,32,520,checkbox,choose_extras_5,Necrochasm Exotic,5,43.00,,,,0,27,1,2025-08-24 18:23:40,2025-08-24 18:23:40
523,32,499,checkbox,complete_the_challenges,Complete the Challenges,,0.00,,,,0,28,1,2025-08-24 18:23:42,2025-08-24 18:23:42
524,32,523,checkbox,complete_the_challenges_7,Conservation of Energy,7,5.00,,,,0,29,1,2025-08-24 18:23:42,2025-08-24 18:23:42
525,32,523,checkbox,complete_the_challenges_8,Precarious Balance,8,5.00,,,,0,30,1,2025-08-24 18:23:42,2025-08-24 18:23:42
526,32,523,checkbox,complete_the_challenges_9,Equal Vessels,9,5.00,,,,0,31,1,2025-08-24 18:23:42,2025-08-24 18:23:42
527,32,523,checkbox,complete_the_challenges_10,All For One,10,5.00,,,,0,32,1,2025-08-24 18:23:42,2025-08-24 18:23:42
528,32,499,checkbox,additional_options,Additional Options,,0.00,,,,0,33,1,2025-08-24 18:23:43,2025-08-24 18:23:43
529,32,528,checkbox,additional_options_1,Unlock Secret Chests,1,3.00,,,,0,34,1,2025-08-24 18:23:43,2025-08-24 18:23:43
530,32,528,checkbox,additional_options_2,Weekly Deepsight Chest,2,3.00,,,,0,35,1,2025-08-24 18:23:43,2025-08-24 18:23:43
531,32,499,checkbox,choose_extras,Choose Extras,,0.00,,,,0,36,1,2025-08-24 18:23:44,2025-08-24 18:23:44
532,32,531,checkbox,choose_extras_1,Selfplay (Sherpa),1,5.95,,,,0,37,1,2025-08-24 18:23:44,2025-08-24 18:23:44
533,32,531,checkbox,choose_extras_5,Necrochasm Exotic,5,43.00,,,,0,38,1,2025-08-24 18:23:44,2025-08-24 18:23:44
534,32,500,checkbox,choose_extras,Choose Extras,,0.00,,,,0,39,1,2025-08-24 18:23:46,2025-08-24 18:23:46
535,32,534,checkbox,choose_extras_1,Selfplay (Sherpa),1,18.45,,,,0,40,1,2025-08-24 18:23:46,2025-08-24 18:23:46
536,32,534,checkbox,choose_extras_5,Necrochasm Exotic,5,43.00,,,,0,41,1,2025-08-24 18:23:46,2025-08-24 18:23:46
537,33,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:23:57,2025-08-24 18:23:57
538,33,537,radio,difficulty_specific_triumphs,Specific Triumphs,1,0.00,,,,0,2,1,2025-08-24 18:23:57,2025-08-24 18:23:57
539,33,537,radio,difficulty_full_title,Full Title,2,409.00,,,2,0,3,1,2025-08-24 18:23:57,2025-08-24 18:23:57
540,33,,checkbox,additional_options,Additional Options,,0.00,,,,0,4,1,2025-08-24 18:23:58,2025-08-24 18:23:58
541,33,540,checkbox,additional_options_17,Combined Mastery,17,170.00,,,,0,5,1,2025-08-24 18:23:58,2025-08-24 18:23:58
542,33,540,checkbox,additional_options_16,Brutal Efficiency,16,31.00,,,,0,6,1,2025-08-24 18:23:58,2025-08-24 18:23:58
543,33,540,checkbox,additional_options_14,This is War,14,33.00,,,,0,7,1,2025-08-24 18:23:58,2025-08-24 18:23:58
544,33,540,checkbox,additional_options_13,Battling Battalions,13,31.00,,,,0,8,1,2025-08-24 18:23:58,2025-08-24 18:23:58
545,33,540,checkbox,additional_options_12,Cherished Lifetimes,12,31.00,,,,0,9,1,2025-08-24 18:23:58,2025-08-24 18:23:58
546,33,540,checkbox,additional_options_11,Challenging Victory,11,33.00,,,,0,10,1,2025-08-24 18:23:58,2025-08-24 18:23:58
547,33,540,checkbox,additional_options_10,Ternary Gifts,10,33.00,,,,0,11,1,2025-08-24 18:23:58,2025-08-24 18:23:58
548,33,540,checkbox,additional_options_9,8 Lore Book Unlocks,9,51.00,,,,0,12,1,2025-08-24 18:23:58,2025-08-24 18:23:58
549,33,540,checkbox,additional_options_19,Feature Presentation,19,55.00,,,,0,13,1,2025-08-24 18:23:58,2025-08-24 18:23:58
550,33,540,checkbox,additional_options_20,Death-Defiant,20,143.00,,,,0,14,1,2025-08-24 18:23:58,2025-08-24 18:23:58
551,33,539,checkbox,additional_options,Additional Options,,0.00,,,,0,15,1,2025-08-24 18:24:05,2025-08-24 18:24:05
552,33,551,checkbox,additional_options_1,Feature Presentation Triumph,1,55.00,,,,0,16,1,2025-08-24 18:24:05,2025-08-24 18:24:05
553,33,551,checkbox,additional_options_2,Death-Defiant Triumph,2,143.00,,,,0,17,1,2025-08-24 18:24:05,2025-08-24 18:24:05
554,34,,checkbox,catalyst_&_masterwork,Catalyst & Masterwork,,0.00,,,,0,1,1,2025-08-24 18:24:17,2025-08-24 18:24:17
555,34,554,checkbox,catalyst_&_masterwork_10003,Catalyst Obtain,10003,11.00,,,,0,2,1,2025-08-24 18:24:17,2025-08-24 18:24:17
556,34,554,checkbox,catalyst_&_masterwork_10004,Catalyst Masterwork,10004,9.00,,,,0,3,1,2025-08-24 18:24:17,2025-08-24 18:24:17
557,34,,checkbox,more_raid_exotics,More Raid Exotics,,0.00,,,,0,4,1,2025-08-24 18:24:17,2025-08-24 18:24:17
558,34,557,checkbox,more_raid_exotics_10007,Necrochasm,10007,45.00,,,,0,5,1,2025-08-24 18:24:17,2025-08-24 18:24:17
559,34,557,checkbox,more_raid_exotics_10006,Conditional Finality,10006,32.00,,,,0,6,1,2025-08-24 18:24:17,2025-08-24 18:24:17
560,34,557,checkbox,more_raid_exotics_10008,Collective Obligation,10008,32.00,,,,0,7,1,2025-08-24 18:24:17,2025-08-24 18:24:17
561,34,557,checkbox,more_raid_exotics_10009,Eyes of Tomorrow,10009,32.00,,,,0,8,1,2025-08-24 18:24:17,2025-08-24 18:24:17
562,34,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,9,1,2025-08-24 18:24:17,2025-08-24 18:24:17
563,34,562,checkbox,choose_extras_3,Selfplay (Sherpa),3,21.59,,,,0,10,1,2025-08-24 18:24:17,2025-08-24 18:24:17
564,35,,slider,rolls,Rolls,,0.00,,,,1,1,1,2025-08-24 18:24:29,2025-08-24 18:24:29
565,35,564,slider,rolls_value,Rolls,1,0.00,1,30,1,1,2,1,2025-08-24 18:24:29,2025-08-24 18:24:29
566,35,,radio,difficulty,Difficulty,,0.00,,,,1,3,1,2025-08-24 18:24:30,2025-08-24 18:24:30
567,35,566,radio,difficulty_roll_with_random_perks,Roll with Random Perks,1,0.00,,,,0,4,1,2025-08-24 18:24:30,2025-08-24 18:24:30
568,35,566,radio,difficulty_roll_with_1_guaranteed_perk,Roll with 1 Guaranteed Perk,2,0.00,,,,0,5,1,2025-08-24 18:24:30,2025-08-24 18:24:30
569,35,566,radio,difficulty_god_roll_2_guaranteed_perks,God Roll - 2 Guaranteed Perks,3,0.00,,,3,0,6,1,2025-08-24 18:24:30,2025-08-24 18:24:30
570,35,,radio,weapon_tier,Weapon tier,,0.00,,,,1,7,1,2025-08-24 18:24:30,2025-08-24 18:24:30
571,35,570,radio,weapon_tier_tier_1,Tier 1,tier_1,0.00,,,,0,8,1,2025-08-24 18:24:30,2025-08-24 18:24:30
572,35,570,radio,weapon_tier_tier_2,Tier 2,tier_2,0.00,,,,0,9,1,2025-08-24 18:24:30,2025-08-24 18:24:30
573,35,570,radio,weapon_tier_tier_3,Tier 3,tier_3,0.00,,,,0,10,1,2025-08-24 18:24:30,2025-08-24 18:24:30
574,35,,radio,collection,Collection,,0.00,,,,1,11,1,2025-08-24 18:24:31,2025-08-24 18:24:31
575,35,574,radio,collection_i_ve_unlocked_this_weapon_in_collection,I've unlocked this weapon in Collection,10007,0.00,,,,0,12,1,2025-08-24 18:24:31,2025-08-24 18:24:31
576,35,574,radio,collection_i_need_to_unlock_this_weapon_in_collection,I need to unlock this weapon in Collection,10008,5.00,,,10008,0,13,1,2025-08-24 18:24:31,2025-08-24 18:24:31
577,35,568,checkbox,guaranteed_perk,Guaranteed perk,,0.00,,,,0,14,1,2025-08-24 18:24:39,2025-08-24 18:24:39
578,35,577,checkbox,guaranteed_perk_0,Specify to a Pro Player,0,54.00,,,0,0,15,1,2025-08-24 18:24:39,2025-08-24 18:24:39
579,35,577,checkbox,guaranteed_perk_7,Rolling Storm,7,54.00,,,,0,16,1,2025-08-24 18:24:39,2025-08-24 18:24:39
580,35,577,checkbox,guaranteed_perk_8,Jolting Feedback,8,54.00,,,,0,17,1,2025-08-24 18:24:39,2025-08-24 18:24:39
581,35,577,checkbox,guaranteed_perk_9,Dragonfly,9,54.00,,,,0,18,1,2025-08-24 18:24:39,2025-08-24 18:24:39
582,35,577,checkbox,guaranteed_perk_10,Rewind Rounds,10,54.00,,,,0,19,1,2025-08-24 18:24:39,2025-08-24 18:24:39
583,35,569,checkbox,guaranteed_perks,Guaranteed perks,,0.00,,,,0,20,1,2025-08-24 18:24:43,2025-08-24 18:24:43
584,35,583,checkbox,guaranteed_perks_1,Specify to a Pro Player,1,107.00,,,1,0,21,1,2025-08-24 18:24:43,2025-08-24 18:24:43
585,35,583,checkbox,guaranteed_perks_2,Rolling Storm + Jolting Feedback,2,107.00,,,,0,22,1,2025-08-24 18:24:43,2025-08-24 18:24:43
586,35,583,checkbox,guaranteed_perks_6,Rewind Rounds + Jolting Feedback,6,107.00,,,,0,23,1,2025-08-24 18:24:43,2025-08-24 18:24:43
587,36,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:24:56,2025-08-24 18:24:56
588,36,587,radio,difficulty_full_raid,Full Raid,0,7.00,,,,0,2,1,2025-08-24 18:24:56,2025-08-24 18:24:56
589,36,587,radio,difficulty_only_last_boss,Only Last Boss,1,4.00,,,,0,3,1,2025-08-24 18:24:56,2025-08-24 18:24:56
590,36,587,radio,difficulty_flawless_completion,Flawless Completion,2,54.00,,,,0,4,1,2025-08-24 18:24:56,2025-08-24 18:24:56
591,36,587,radio,difficulty_master_raid_completion,Master Raid Completion,3,14.00,,,,0,5,1,2025-08-24 18:24:56,2025-08-24 18:24:56
592,36,,checkbox,complete_the_challenges,Complete the Challenges,,0.00,,,,0,6,1,2025-08-24 18:24:57,2025-08-24 18:24:57
593,36,592,checkbox,complete_the_challenges_10,Swift Destruction,10,4.00,,,,0,7,1,2025-08-24 18:24:57,2025-08-24 18:24:57
594,36,592,checkbox,complete_the_challenges_11,Base Information,11,4.00,,,,0,8,1,2025-08-24 18:24:57,2025-08-24 18:24:57
595,36,592,checkbox,complete_the_challenges_12,Defences Down,12,4.00,,,,0,9,1,2025-08-24 18:24:57,2025-08-24 18:24:57
596,36,592,checkbox,complete_the_challenges_13,Looping Catalyst,13,4.00,,,,0,10,1,2025-08-24 18:24:57,2025-08-24 18:24:57
597,36,,checkbox,additional_options,Additional Options,,0.00,,,,0,11,1,2025-08-24 18:24:57,2025-08-24 18:24:57
598,36,597,checkbox,additional_options_7,Selfplay (Sherpa),7,4.00,,,,0,12,1,2025-08-24 18:24:57,2025-08-24 18:24:57
599,36,597,checkbox,additional_options_2,Add 2 Secret Chests Unlock,2,3.00,,,,0,13,1,2025-08-24 18:24:57,2025-08-24 18:24:57
600,36,597,checkbox,additional_options_3,Add Weekly Puzzle Chest,3,3.00,,,,0,14,1,2025-08-24 18:24:57,2025-08-24 18:24:57
601,36,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,15,1,2025-08-24 18:24:58,2025-08-24 18:24:58
602,36,601,checkbox,choose_extras_3,Add Collective Obligation Exotic,3,31.00,,,,0,16,1,2025-08-24 18:24:58,2025-08-24 18:24:58
603,36,589,checkbox,additional_options,Additional Options,,0.00,,,,0,17,1,2025-08-24 18:25:06,2025-08-24 18:25:06
604,36,603,checkbox,additional_options_4,Selfplay (Sherpa),4,2.50,,,,0,18,1,2025-08-24 18:25:06,2025-08-24 18:25:06
605,36,591,checkbox,complete_the_master_challenges,Complete the Master Challenges,,0.00,,,,0,19,1,2025-08-24 18:25:10,2025-08-24 18:25:10
606,36,605,checkbox,complete_the_master_challenges_1,Swift Destruction,1,5.00,,,,0,20,1,2025-08-24 18:25:10,2025-08-24 18:25:10
607,36,605,checkbox,complete_the_master_challenges_2,Base Information,2,5.00,,,,0,21,1,2025-08-24 18:25:10,2025-08-24 18:25:10
608,36,605,checkbox,complete_the_master_challenges_3,Defences Down,3,5.00,,,,0,22,1,2025-08-24 18:25:10,2025-08-24 18:25:10
609,36,605,checkbox,complete_the_master_challenges_4,Looping Catalyst,4,5.00,,,,0,23,1,2025-08-24 18:25:10,2025-08-24 18:25:10
610,36,591,checkbox,additional_options,Additional Options,,0.00,,,,0,24,1,2025-08-24 18:25:11,2025-08-24 18:25:11
611,36,610,checkbox,additional_options_9,Selfplay (Sherpa),9,7.50,,,,0,25,1,2025-08-24 18:25:11,2025-08-24 18:25:11
612,37,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:25:25,2025-08-24 18:25:25
613,37,612,radio,difficulty_full_clear,Full Clear,1,6.00,,,,0,2,1,2025-08-24 18:25:25,2025-08-24 18:25:25
614,37,612,radio,difficulty_only_last_boss,Only Last Boss,2,3.00,,,,0,3,1,2025-08-24 18:25:25,2025-08-24 18:25:25
615,37,612,radio,difficulty_flawless_completion,Flawless Completion,3,54.00,,,3,0,4,1,2025-08-24 18:25:25,2025-08-24 18:25:25
616,37,,checkbox,complete_the_challenges,Complete the Challenges,,0.00,,,,0,5,1,2025-08-24 18:25:25,2025-08-24 18:25:25
617,37,616,checkbox,complete_the_challenges_10,The Grass is Always Greener,10,4.00,,,,0,6,1,2025-08-24 18:25:25,2025-08-24 18:25:25
618,37,616,checkbox,complete_the_challenges_11,Devious Thievery,11,4.00,,,,0,7,1,2025-08-24 18:25:25,2025-08-24 18:25:25
619,37,616,checkbox,complete_the_challenges_12,Gaze Amaze,12,4.00,,,,0,8,1,2025-08-24 18:25:25,2025-08-24 18:25:25
620,37,616,checkbox,complete_the_challenges_13,Under Construction,13,4.00,,,,0,9,1,2025-08-24 18:25:25,2025-08-24 18:25:25
621,37,616,checkbox,complete_the_challenges_14,Hands Off,14,4.00,,,,0,10,1,2025-08-24 18:25:25,2025-08-24 18:25:25
622,37,,checkbox,additional_options,Additional Options,,0.00,,,,0,11,1,2025-08-24 18:25:25,2025-08-24 18:25:25
623,37,622,checkbox,additional_options_4,Add 3 Secret Chests Unlock,4,3.00,,,,0,12,1,2025-08-24 18:25:25,2025-08-24 18:25:25
624,37,622,checkbox,additional_options_1,Add Weekly Puzzle Chest,1,3.00,,,,0,13,1,2025-08-24 18:25:25,2025-08-24 18:25:25
625,37,622,checkbox,additional_options_0,Selfplay (Sherpa),0,3.50,,,,0,14,1,2025-08-24 18:25:25,2025-08-24 18:25:25
626,37,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,15,1,2025-08-24 18:25:26,2025-08-24 18:25:26
627,37,626,checkbox,choose_extras_5,Add Touch of Malice Exotic,5,31.00,,,,0,16,1,2025-08-24 18:25:26,2025-08-24 18:25:26
628,37,626,checkbox,choose_extras_4,Add Raid Armor Set,4,27.00,,,,0,17,1,2025-08-24 18:25:26,2025-08-24 18:25:26
629,37,614,checkbox,additional_options,Additional Options,,0.00,,,,0,18,1,2025-08-24 18:25:35,2025-08-24 18:25:35
630,37,629,checkbox,additional_options_0,Selfplay (Sherpa),0,2.00,,,,0,19,1,2025-08-24 18:25:35,2025-08-24 18:25:35
631,38,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 18:26:04,2025-08-24 18:26:04
632,38,631,radio,difficulty_normal_completion,Normal Completion,1,24.00,,,,0,2,1,2025-08-24 18:26:04,2025-08-24 18:26:04
633,38,631,radio,difficulty_normal_last_boss_only,Normal Last Boss Only,2,12.00,,,,0,3,1,2025-08-24 18:26:04,2025-08-24 18:26:04
634,38,631,radio,difficulty_flawless_completion,Flawless Completion,3,143.00,,,,0,4,1,2025-08-24 18:26:04,2025-08-24 18:26:04
635,38,631,radio,difficulty_epic_raid_contest_mode_first_48h_,Epic Raid Contest Mode (first 48h),4,439.00,,,4,0,5,1,2025-08-24 18:26:04,2025-08-24 18:26:04
636,38,,checkbox,feats,Feats,,0.00,,,,0,6,1,2025-08-24 18:26:05,2025-08-24 18:26:05
637,38,636,checkbox,feats_18,Phase Race,18,6.00,,,,0,7,1,2025-08-24 18:26:05,2025-08-24 18:26:05
638,38,636,checkbox,feats_13,Cutthorat Combat,13,7.00,,,,0,8,1,2025-08-24 18:26:05,2025-08-24 18:26:05
639,38,636,checkbox,feats_14,Battalions,14,6.00,,,,0,9,1,2025-08-24 18:26:05,2025-08-24 18:26:05
640,38,636,checkbox,feats_15,Token Limit,15,6.00,,,,0,10,1,2025-08-24 18:26:05,2025-08-24 18:26:05
641,38,636,checkbox,feats_16,Challenge Encounter,16,7.00,,,,0,11,1,2025-08-24 18:26:05,2025-08-24 18:26:05
642,38,,checkbox,additional_options,Additional Options,,0.00,,,,0,12,1,2025-08-24 18:26:05,2025-08-24 18:26:05
643,38,642,checkbox,additional_options_4,Selfplay (Sherpa),4,12.45,,,,0,13,1,2025-08-24 18:26:05,2025-08-24 18:26:05
644,38,642,checkbox,additional_options_0,Secret Chests,0,3.00,,,,0,14,1,2025-08-24 18:26:05,2025-08-24 18:26:05
645,38,642,checkbox,additional_options_5,Find 12 Vex Convergences,5,4.00,,,,0,15,1,2025-08-24 18:26:05,2025-08-24 18:26:05
646,38,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,16,1,2025-08-24 18:26:06,2025-08-24 18:26:06
647,38,646,checkbox,choose_extras_1,Add Whirling Ovation Exotic,1,77.00,,,,0,17,1,2025-08-24 18:26:06,2025-08-24 18:26:06
648,38,646,checkbox,choose_extras_2,The Edge of Fate Campaign - Legendary,2,23.00,,,,0,18,1,2025-08-24 18:26:06,2025-08-24 18:26:06
649,38,633,checkbox,feats,Feats,,0.00,,,,0,19,1,2025-08-24 18:26:15,2025-08-24 18:26:15
650,38,649,checkbox,feats_4,Phase Race,4,4.00,,,,0,20,1,2025-08-24 18:26:15,2025-08-24 18:26:15
651,38,649,checkbox,feats_5,Cutthorat Combat,5,5.00,,,,0,21,1,2025-08-24 18:26:15,2025-08-24 18:26:15
652,38,649,checkbox,feats_6,Battalions,6,4.00,,,,0,22,1,2025-08-24 18:26:15,2025-08-24 18:26:15
653,38,649,checkbox,feats_7,Token Limit,7,4.00,,,,0,23,1,2025-08-24 18:26:15,2025-08-24 18:26:15
654,38,633,checkbox,additional_options,Additional Options,,0.00,,,,0,24,1,2025-08-24 18:26:16,2025-08-24 18:26:16
655,38,654,checkbox,additional_options_2,I have the Last Boss Checkpoint,2,0.00,,,,0,25,1,2025-08-24 18:26:16,2025-08-24 18:26:16
656,38,654,checkbox,additional_options_1,Selfplay (Sherpa),1,6.45,,,,0,26,1,2025-08-24 18:26:16,2025-08-24 18:26:16
657,38,635,checkbox,additional_options,Additional Options,,0.00,,,,0,27,1,2025-08-24 18:26:21,2025-08-24 18:26:21
658,38,657,checkbox,additional_options_1,Last Boss Only,1,-219.95,,,,0,28,1,2025-08-24 18:26:21,2025-08-24 18:26:21
659,39,,slider,rolls,Rolls,,0.00,,,,1,1,1,2025-08-24 18:26:33,2025-08-24 18:26:33
660,39,659,slider,rolls_value,Rolls,1,0.00,1,30,1,1,2,1,2025-08-24 18:26:33,2025-08-24 18:26:33
661,39,,radio,difficulty,Difficulty,,0.00,,,,1,3,1,2025-08-24 18:26:33,2025-08-24 18:26:33
662,39,661,radio,difficulty_roll_with_random_perks,Roll with Random Perks,1,0.00,,,,0,4,1,2025-08-24 18:26:33,2025-08-24 18:26:33
663,39,661,radio,difficulty_roll_with_1_guaranteed_perk,Roll with 1 Guaranteed Perk,2,0.00,,,,0,5,1,2025-08-24 18:26:33,2025-08-24 18:26:33
664,39,661,radio,difficulty_god_roll_2_guaranteed_perks,God Roll - 2 Guaranteed Perks,3,0.00,,,3,0,6,1,2025-08-24 18:26:33,2025-08-24 18:26:33
665,39,,radio,weapon_tier,Weapon tier,,0.00,,,,1,7,1,2025-08-24 18:26:33,2025-08-24 18:26:33
666,39,665,radio,weapon_tier_tier_1,Tier 1,tier_1,0.00,,,,0,8,1,2025-08-24 18:26:33,2025-08-24 18:26:33
